tmdb_id,title,release_date,runtime_minutes,original_language,budget_usd,worldwide_revenue_usd,popularity,vote_average,vote_count,genres,production_countries,production_companies,production_company_ids,collection_id,collection_name,director,cast_top10,cast_ids_top10,release_year,profitable,release_month,release_season,primary_genre,genre_count,country_count,company_count,is_franchise,is_summer_release,is_holiday_release,cast_size_top10,log_budget_usd,budget_category,roi_simple,director_previous_movie_count,director_previous_avg_revenue,director_previous_success_rate,director_previous_avg_rating,director_previous_max_revenue,franchise_previous_movie_count,franchise_previous_avg_revenue,franchise_previous_success_rate,franchise_previous_avg_rating,franchise_previous_last_revenue,franchise_previous_max_revenue,franchise_previous_median_revenue,franchise_previous_latest_success,is_sequel,cast_previous_movie_count,cast_previous_avg_revenue,cast_previous_max_revenue,cast_previous_success_rate,cast_previous_avg_rating,production_company_previous_movie_count,production_company_previous_avg_revenue,production_company_previous_max_revenue,production_company_previous_success_rate,director_id,director_ids
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,95.0,en,60000000.0,4810790.0,9.756,7.39,3028,Adventure; Animation; Comedy; Family; Fantasy,US; FR; CA,United Plankton Pictures; Nickelodeon Movies; Paramount Animation; Paramount Pictures; MRC; Mikros Image; Mikros Animation,8921; 2348; 24955; 4; 2531; 8649; 199314,275402.0,SpongeBob Collection,Tim Hill,Tom Kenny; Bill Fagerbakke; Rodger Bumpass; Mr. Lawrence; Keanu Reeves; Clancy Brown; Carolyn Lawrence; Matt Berry; Jill Talley; Mary Jo Catlett,78798; 34398; 70615; 188229; 6384; 6574; 78799; 1488236; 17414; 80634,2020,0.0,8,Summer,Adventure,5,3,7,1,1,0,10,17.909855136853043,Very high,-0.9198201666666668,1.0,183953723.0,1.0,5.806,183953723.0,1.0,325186032.0,1.0,6.116,325186032.0,325186032.0,325186032.0,1.0,1,15.0,218648861.24166667,1073841394.0,0.875,6.3817916666666665,82.0,220965220.85449868,1123794079.0,0.8766666666666666,49903.0,49903
400535,Sicario: Day of the Soldado,2018-06-27,122.0,en,35000000.0,75836683.0,23.4992,6.945,4169,Action; Crime; Thriller,MX; US,Thunder Road; Black Label Media; Columbia Pictures; Lionsgate; Redrum,3528; 33681; 5; 1632; 41921,496796.0,Sicario Collection,Stefano Sollima,Benicio del Toro; Josh Brolin; Isabela Merced; Jeffrey Donovan; Catherine Keener; Manuel Garcia-Rulfo; Matthew Modine; Shea Whigham; Elijah Rodriguez; Howard Ferguson Jr.,1121; 16851; 1428070; 52886; 2229; 1168097; 8654; 74242; 1468612; 1654003,2018,1.0,6,Summer,Action,3,2,5,1,1,0,10,17.370858648025116,High,1.1667623714285715,1.0,3300000.0,0.0,6.975,3300000.0,1.0,84997446.0,1.0,7.428,84997446.0,84997446.0,84997446.0,1.0,1,16.0,227928831.50483632,2052415039.0,0.7359375,6.581167782738095,84.0,105055694.85384616,1108594176.0,0.6004744114333155,932533.0,932533
400579,Tully,2018-05-04,95.0,en,,15636462.0,4.1183,6.773,1556,Comedy; Drama,CA; US,Bron Studios; Creative Wealth Media Finance; Denver & Delilah Productions; Right of Way Films; West Egg Studios,13240; 53152; 3574; 32157; 93519,,,Jason Reitman,Charlize Theron; Mackenzie Davis; Ron Livingston; Mark Duplass; Asher Miles Fallica; Lia Frankland; Elaine Tan; Gameela Wright; Tattiawna Jones; Stormy Ent,6885; 1110405; 17402; 45407; 1707144; 1707145; 123791; 1359352; 110911; 1883422,2018,,5,Spring,Comedy,2,2,5,0,0,0,10,,,,3.0,14971613.0,0.6666666666666666,6.457,22939027.0,0.0,,,,,,,,0,11.0,109059078.44516592,1236000000.0,0.7272727272727273,6.483393037518038,5.0,22302656.487499997,100014025.0,0.7541666666666667,52443.0,52443
400617,Phantom Thread,2017-12-25,130.0,en,35000000.0,47756590.0,11.841,7.315,3859,Drama; Romance,US; CN,Focus Features; Annapurna Pictures; Perfect World Pictures; JoAnne Sellar Productions; Ghoulardi Film Company,10146; 13184; 10338; 211621; 178,,,Paul Thomas Anderson,Daniel Day-Lewis; Vicky Krieps; Lesley Manville; Camilla Rutherford; Gina McKee; Brian Gleeson; Harriet Sansom Harris; Lujza Richter; Julia Davis; Julie Vollono,11856; 1080195; 72305; 38809; 18022; 63364; 538; 1977048; 1836; 1502446,2017,1.0,12,Winter,Drama,2,2,5,0,0,1,10,17.370858648025116,High,0.364474,2.0,21534517.5,0.0,6.8185,28258060.0,0.0,,,,,,,,0,4.0,106413461.2,758539785.0,0.8,6.939750000000001,29.0,62715039.595172405,569651467.0,0.4422857142857143,4762.0,4762
400650,Mary Poppins Returns,2018-12-13,131.0,en,130000000.0,348807090.0,10.8408,6.511,3517,Fantasy; Family; Comedy,US,Walt Disney Pictures; Marc Platt Productions; Lucamar Productions,2; 2527; 17021,527439.0,Mary Poppins Collection,Rob Marshall,Emily Blunt; Lin-Manuel Miranda; Ben Whishaw; Emily Mortimer; Pixie Davies; Nathanael Saleh; Joel Dawson; Julie Walters; Meryl Streep; Colin Firth,5081; 1179651; 17064; 1246; 1181403; 1759999; 1760000; 477; 5064; 5472,2018,1.0,12,Winter,Fantasy,3,1,3,1,0,1,10,18.683045016112164,Very high,1.6831314615384616,2.0,629811819.0,1.0,6.166,1046721266.0,0.0,,,,,,,,0,17.0,185412258.3264437,1108594176.0,0.8918003565062388,6.7057455967235375,35.0,219867374.13968253,1266115964.0,0.8476190476190476,17633.0,17633
400710,Flatliners,2017-09-28,111.0,en,19000000.0,45158254.0,5.2426,5.642,2421,Drama; Horror; Thriller,US,The Safran Company; Columbia Pictures; Cross Creek Pictures; Furthur Films; Laurence Mark Productions,11565; 5; 10246; 33433; 415,,,Niels Arden Oplev,Elliot Page; Diego Luna; Nina Dobrev; James Norton; Kiersey Clemons; Beau Mirchoff; Wendy Raquel Robinson; Kiefer Sutherland; Madison Brydges; Jacob Soley,27578; 8688; 19961; 1205278; 1253355; 117525; 52116; 2628; 1704781; 1704786,2017,1.0,9,Fall,Drama,3,1,5,0,0,0,10,16.759949589762293,Mid,1.376750210526316,1.0,19600000.0,0.0,6.169,19600000.0,0.0,,,,,,,,0,7.0,112572320.5873016,1056057273.0,0.8083333333333332,6.61010515873016,79.0,116248750.04464903,1108594176.0,0.8306098964326812,19346.0,19346
400928,Gifted,2017-04-07,101.0,en,7000000.0,40300000.0,13.0822,7.992,6050,Drama; Comedy,GB; US,Grade A Entertainment; FilmNation Entertainment; Dayday Films,89578; 7493; 8569,,,Marc Webb,Chris Evans; Mckenna Grace; Lindsay Duncan; Jenny Slate; Octavia Spencer; Glenn Plummer; John Finn; Kelly Collins Lintz; Joe Chrest; Keir O'Donnell,16828; 1172108; 30083; 213001; 6944; 2683; 9277; 949183; 141762; 39213,2017,1.0,4,Spring,Drama,2,2,3,0,0,0,10,15.76142084987672,Low,4.757142857142857,2.0,737830336.0,1.0,6.659000000000001,758725893.0,0.0,,,,,,,,0,12.0,218861212.48680556,1518815515.0,0.7847222222222222,6.971395833333334,27.0,113716256.51851852,414211549.0,0.8125,87742.0,87742
401246,The Square,2017-08-25,151.0,sv,,9494535.0,6.3433,6.746,1776,Drama,DK; FR; DE; SE; US,Plattform Produktion; ARTE France Cinéma; Coproduction Office; Essential Filmproduktion; Imperative Entertainment; SVT; Film i Väst; Société Parisienne de Production; ZDF; ZDF/Arte; Alamode Film,8483; 94; 6505; 20691; 81121; 2999; 2801; 25522; 4606; 11237; 1190,,,Ruben Östlund,Claes Bang; Elisabeth Moss; Dominic West; Terry Notary; Christopher Læssø; Lise Stephenson Engström; Lilianne Mardon; Marina Schiptjenko; Annica Liljeblad; Elijandro Edouard,150802; 32798; 17287; 236696; 1441512; 1987168; 1987169; 1632467; 1727567; 1987170,2017,,8,Summer,Drama,1,5,11,0,1,0,10,,,,1.0,4094339.0,,6.835,4094339.0,0.0,,,,,,,,0,9.0,253718408.20740744,1029266989.0,0.7777777777777778,6.70271111111111,23.0,7188994.675057207,100014025.0,0.5595238095238095,56370.0,56370
401469,Widows,2018-11-06,129.0,en,42000000.0,75984700.0,14.8321,6.477,2529,Drama; Crime; Thriller,GB; US,20th Century Fox; Regency Enterprises; Film4 Productions; New Regency Pictures; See-Saw Films; Lammas Park; TSG Entertainment,25; 508; 6705; 10104; 7217; 113380; 22213,,,Steve McQueen,Viola Davis; Michelle Rodriguez; Elizabeth Debicki; Cynthia Erivo; Colin Farrell; Robert Duvall; Liam Neeson; Brian Tyree Henry; Daniel Kaluuya; Lukas Haas,19492; 17647; 1133349; 1765068; 72466; 3087; 3896; 226366; 206919; 526,2018,1.0,11,Fall,Drama,3,2,7,0,0,1,10,17.553180200057167,High,0.8091595238095238,2.0,95454501.0,0.5,7.43,187000000.0,0.0,,,,,,,,0,21.0,184352978.77848095,1515400000.0,0.654423076923077,6.582502386339151,75.0,141934076.55330113,910813521.0,0.7583265646216729,72757.0,72757
401513,Attraction,2017-01-26,117.0,ru,5027266.0,19454845.0,6.7754,6.664,939,Drama; Romance; Science Fiction; Adventure,RU,Vodorod 2011; Art Pictures Studio,89458; 3451,604246.0,Attraction Collection,Fyodor Bondarchuk,Irina Starshenbaum; Alexander Petrov; Rinal Mukhametov; Oleg Menshikov; Sergey Garmash; Nikita Kukushkin; Darya Rudenok; Vilen Babichev; Nikita Tarasov; Lyudmila Maksakova,1633339; 1631759; 1466347; 82795; 81000; 1378376; 1797563; 1751998; 1118014; 39791,2017,1.0,1,Winter,Drama,4,1,2,1,0,0,10,15.430387054453035,Low,2.8698658475600856,1.0,68129518.0,1.0,6.331,68129518.0,0.0,,,,,,,,0,0.0,,,,,1.0,68129518.0,68129518.0,1.0,80999.0,80999
401545,Everybody Knows,2018-05-09,132.0,es,11318430.0,17997350.0,4.2004,6.5,1053,Crime; Mystery; Thriller,ES; FR; IT; AR; DE; DK,Memento Production; Lucky Red; Morena Films; France 3 Cinéma; Untitled Films; RAI Cinema; Prokino Filmproduktion; Scanbox Production; Ledafilms,5162; 779; 10031; 591; 184864; 155990; 439; 171066; 18194,,,Asghar Farhadi,Penélope Cruz; Javier Bardem; Ricardo Darín; Eduard Fernández; Bárbara Lennie; Inma Cuesta; Elvira Mínguez; Ramón Barea; Carla Campra; Sara Sálamo,955; 3810; 69310; 87015; 724188; 224728; 24918; 24987; 1712994; 1167672,2018,1.0,5,Spring,Crime,3,6,9,0,0,0,10,16.241943016892574,Mid,0.590092442149662,3.0,14003840.0,0.5,7.469,24426169.0,0.0,,,,,,,,0,9.0,84502108.64583333,1108594176.0,0.7678571428571429,6.823958333333334,19.0,23640736.78144399,133432856.0,0.6726190476190477,229931.0,229931
401561,Mom and Dad,2018-01-19,86.0,en,,169209.0,5.7363,5.409,1096,Comedy; Horror; Thriller,GB; US,Armory Films; Zeal Media; Dovecheck Productions Ltd.; The Fyzz; Taurus Film; Ingenious Media; XYZ Films; Momentum Pictures; Momentum Pictures; Vertigo Films,35849; 77951; 138332; 36109; 20555; 290; 12142; 19578; 253658; 10393,,,Brian Taylor,Nicolas Cage; Selma Blair; Anne Winters; Zackary Arthur; Robert T. Cunningham; Olivia Crocicchia; Lance Henriksen; Marilyn Dodds Frank; Samantha Lemole; Joseph D. Reitman,2963; 11826; 1080862; 1379122; 1967148; 172056; 2714; 142333; 952336; 58620,2018,,1,Winter,Comedy,3,2,10,0,0,0,10,,,,1.0,132563930.0,1.0,5.022,132563930.0,0.0,,,,,,,,0,17.0,61595190.19607843,587204668.0,0.4583333333333333,6.059294117647059,32.0,89279163.04383115,710644566.0,0.6142857142857142,20192.0,20192
401847,Can You Ever Forgive Me?,2018-10-19,106.0,en,,8586944.0,6.266,6.807,1380,Drama; Crime; Comedy,US,Archer Gray; TSG Entertainment,41640; 22213,,,Marielle Heller,Melissa McCarthy; Richard E. Grant; Dolly Wells; Ben Falcone; Gregory Korostishevsky; Jane Curtin; Stephen Spinella; Christian Navarro; Pun Bandhu; Erik LaRay Harvey,55536; 20766; 178614; 170820; 1292449; 58184; 57093; 1237405; 1455755; 1392775,2018,,10,Fall,Drama,3,1,2,0,0,0,10,,,,1.0,1477002.0,0.0,6.571,1477002.0,0.0,,,,,,,,0,13.0,79611025.54426129,619021436.0,0.6895604395604394,6.1679587912087905,59.0,112923318.98870055,748045700.0,0.631578947368421,177532.0,177532
401898,Thelma (2017),2017-09-15,116.0,no,5700000.0,1500000.0,4.7738,6.796,1168,Drama; Mystery; Thriller,DK; FR; NO; SE,Motlys; Film i Väst; Le Pacte; Filmpool Nord; Snowglobe; B-Reel Films; Don't Look Now; Copenhagen Film Fund; Memento Films International,2783; 2801; 5125; 228; 88231; 39407; 49936; 73539; 10949,,,Joachim Trier,Eili Harboe; Kaya Wilkins; Henrik Rafaelsen; Ellen Dorrit Petersen; Grethe Eltervåg; Marte Magnusdotter Solem; Anders Mossling; Vanessa Borgli; Steinar Klouman Hallert; Ingrid Unnur Giæver,1198672; 1873695; 135120; 79331; 1887974; 575129; 1640021; 1887973; 1887978; 1908557,2017,0.0,9,Fall,Drama,3,4,9,0,0,0,10,15.55597690824336,Low,-0.7368421052631579,1.0,1481665.0,,7.484,1481665.0,0.0,,,,,,,,0,1.0,12975143.0,12975143.0,1.0,6.698,25.0,5727684.125925926,100014025.0,0.6353383458646616,71609.0,71609
401981,Red Sparrow,2018-02-28,140.0,en,69000000.0,151572634.0,11.5073,6.532,6451,Thriller; Mystery,US,Chernin Entertainment; 20th Century Fox; TSG Entertainment,7076; 25; 22213,,,Francis Lawrence,Jennifer Lawrence; Joel Edgerton; Matthias Schoenaerts; Charlotte Rampling; Jeremy Irons; Ciarán Hinds; Joely Richardson; Mary-Louise Parker; Bill Camp; Douglas Hodge,72129; 33192; 73381; 44079; 16940; 8785; 20810; 18248; 121718; 80149,2018,1.0,2,Winter,Thriller,2,1,3,0,0,0,10,18.04961707705429,Very high,1.19670484057971,4.0,597722905.0,1.0,7.01125,865011746.0,0.0,,,,,,,,0,17.0,122581085.91218486,1341511219.0,0.7015253374076903,6.4077110294117645,69.0,240440088.8119824,782837347.0,0.9667755991285404,10943.0,10943
402298,Denial,2016-09-30,109.0,en,10000000.0,7994527.0,3.3449,6.841,714,Drama; History,GB; US,BBC Film; Participant; Krasnoff / Foster Entertainment; Shoebox Films,288; 6735; 8299; 28473,,,Mick Jackson,Rachel Weisz; Tom Wilkinson; Timothy Spall; Andrew Scott; Jack Lowden; Caren Pistorius; Alex Jennings; Harriet Walter; Mark Gatiss; John Sessions,3293; 207; 9191; 125660; 1334638; 1046903; 15739; 17477; 34546; 26860,2016,0.0,9,Fall,Drama,2,2,4,0,0,0,10,16.118095750958314,Mid,-0.2005473,0.0,,,,,0.0,,,,,,,,0,13.0,98372204.71320716,1025467110.0,0.7407407407407407,6.611302075702075,32.0,34917047.4359375,275300000.0,0.5180555555555555,8843.0,8843
402331,Hard Target 2,2016-07-14,104.0,en,,104766103.0,5.6588,6.259,320,Action; Thriller,US,Living Films; Universal 1440 Entertainment,2877; 17009,412680.0,Hard Target Collection,Roel Reiné,Scott Adkins; Rhona Mitra; Robert Knepper; Temuera Morrison; Byron Gibson; Ann Truong; Adam Saunders; Sean Keenan; Peter Hardy; Troy Honeysett,78110; 25702; 17343; 7242; 971590; 1652045; 1213284; 962109; 1322308; 1503363,2016,,7,Summer,Action,2,1,2,1,1,0,10,,,,0.0,,,,,0.0,,,,,,,,0,7.0,38849802.78571428,137600230.0,0.375,6.0635,3.0,16035591.666666666,54400000.0,0.1666666666666666,97555.0,97555
402431,Wicked,2024-10-16,162.0,en,150000000.0,763963597.0,29.1095,6.905,3216,Drama; Romance; Fantasy,US,Universal Pictures; Marc Platt Productions,33; 2527,968080.0,Wicked Collection,Jon M. Chu,Cynthia Erivo; Ariana Grande; Michelle Yeoh; Jonathan Bailey; Ethan Slater; Marissa Bode; Jeff Goldblum; Peter Dinklage; Andy Nyman; Courtney-Mae Briggs,1765068; 226001; 1620; 80860; 2271410; 3102321; 4785; 22970; 22810; 4824375,2024,1.0,10,Fall,Drama,3,1,2,1,0,0,10,18.8261458587272,Very high,4.093090646666667,6.0,208140101.16666663,0.8333333333333334,6.439166666666666,371900000.0,0.0,,,,,,,,0,16.0,154189595.79280305,1310469037.0,0.5946969696969697,6.4924914772727265,163.0,181215396.6101227,1671537444.0,0.70625,54507.0,54507
402529,All Eyez on Me,2017-06-12,139.0,en,40000000.0,55668698.0,5.5165,6.723,1260,History; Drama; Music,US,Morgan Creek Entertainment; The Program Pictures; Codeblack Films; Summit Entertainment,10210; 96684; 112794; 491,,,Benny Boom,Demetrius Shipp Jr.; Danai Gurira; Kat Graham; Jamal Woolard; Dominic L. Santana; Annie Ilonzeh; Lauren Cohan; Cory Hardrict; Grace Gibson; DeSean Jackson,1637311; 82104; 159962; 76821; 1538289; 209196; 62220; 74302; 1364366; 1637315,2017,1.0,6,Summer,History,3,1,4,0,1,0,10,17.50439003707821,High,0.39171745,0.0,,,,,0.0,,,,,,,,0,3.0,79792208.11111112,211800000.0,0.6666666666666666,5.854666666666667,45.0,94017485.51666668,829747654.0,0.369047619047619,134129.0,134129
402897,The Death of Stalin,2017-10-20,107.0,en,13000000.0,24600000.0,7.7194,7.013,2211,Comedy; Drama; History,BE; CA; FR; GB; US,Gaumont; Quad Productions; Main Journey; France 3 Cinéma; La Compagnie Cinématographique; Panache Productions; AFPI; Title Media; Free Range Films,9; 7038; 91331; 591; 12406; 12407; 162294; 41813; 39509,,,Armando Iannucci,Steve Buscemi; Simon Russell Beale; Jeffrey Tambor; Jason Isaacs; Michael Palin; Rupert Friend; Andrea Riseborough; Dermot Crowley; Paul Whitehouse; Paul Chahidi,884; 57461; 4175; 11355; 383; 36669; 127558; 17484; 34900; 75074,2017,1.0,10,Fall,Comedy,3,5,9,0,0,0,10,16.380459992348886,Mid,0.8923076923076924,0.0,,,,,0.0,,,,,,,,0,9.0,118959835.41319443,743559465.0,0.59375,6.57746875,19.0,35075575.688651316,426590315.0,0.3633928571428571,88926.0,88926
402900,Ocean's Eight,2018-06-07,111.0,en,70000000.0,297718711.0,13.4111,6.947,8963,Crime; Comedy; Action,US,Village Roadshow Pictures; Warner Bros. Pictures; Larger Than Life Productions; Rahway Road Productions,79; 174; 1163; 104907,,,Gary Ross,Sandra Bullock; Cate Blanchett; Anne Hathaway; Mindy Kaling; Sarah Paulson; Awkwafina; Rihanna; Helena Bonham Carter; Richard Armitage; James Corden,18277; 112; 1813; 125167; 34490; 1625558; 131519; 1283; 30315; 55466,2018,1.0,6,Summer,Crime,3,1,4,0,1,0,10,18.064005814299342,Very high,3.253124442857142,2.0,359517975.0,0.5,7.0025,694000000.0,0.0,,,,,,,,0,12.0,342349219.69739056,1341511219.0,0.9194805194805196,6.744459896584896,87.0,128662452.441133,1341511219.0,0.4298029556650246,23964.0,23964
403119,47 Meters Down,2017-05-25,89.0,en,5500000.0,62198461.0,7.249,5.808,2903,Horror; Thriller,DO; GB; US,Lantica Media; Flexibon Films; Dragon Root Securities; Altitude Film Sales; Dimension Films; Entertainment Studios Motion Pictures; Tea Shop & Film Company; The Fyzz,61255; 79822; 97585; 85170; 7405; 97584; 13161; 36109,635922.0,47 Meters Down Collection,Johannes Roberts,Mandy Moore; Claire Holt; Matthew Modine; Chris Johnson; Yani Gellman; Santiago Segura; Mayra Juárez; Axel Mansilla,16855; 86132; 8654; 76795; 130936; 1629275; 1769594; 1639308,2017,1.0,5,Spring,Horror,2,3,8,1,0,0,8,15.520258832020865,Low,10.30881109090909,1.0,14332467.0,1.0,5.548,14332467.0,0.0,,,,,,,,0,1.0,836751509.5,1081041287.0,1.0,7.707,9.0,23051786.027777776,97231420.0,0.5,100734.0,100734
403300,A Hidden Life,2019-08-27,173.0,en,9000000.0,4645140.0,8.3906,7.168,809,History; Drama; War,DE; US,Studio Babelsberg; Elizabeth Bay Productions; Aceway Productions; Mister Smith Entertainment,264; 84765; 211266; 100125,,,Terrence Malick,August Diehl; Valerie Pachner; Maria Simon; Karin Neuhäuser; Tobias Moretti; Ulrich Matthes; Matthias Schoenaerts; Michael Nyqvist; Franz Rogowski; Karl Markovics,6091; 1420605; 4794; 17406; 44567; 8796; 73381; 6283; 1285450; 38459,2019,0.0,8,Summer,History,3,2,4,0,1,0,10,16.012735246411598,Mid,-0.4838733333333333,4.0,14944425.0,0.5,5.93275,54700000.0,0.0,,,,,,,,0,10.0,96910144.975,694713380.0,0.7416666666666667,6.940375,18.0,78989363.75,653428261.0,0.8333333333333333,30715.0,30715
404368,Ralph Breaks the Internet,2018-11-20,112.0,en,175000000.0,529323962.0,20.2906,7.154,8251,Action; Adventure; Animation; Comedy; Family; Science Fiction,US,Walt Disney Animation Studios,6125,404825.0,Wreck-It Ralph Collection,Rich Moore,John C. Reilly; Sarah Silverman; Gal Gadot; Taraji P. Henson; Jack McBrayer; Timothy Simons; Phil Johnston; Mandy Moore; Anika Noni Rose; Irene Bedard,4764; 7404; 90633; 40036; 58737; 1181329; 567562; 16855; 15563; 65529,2018,1.0,11,Fall,Action,6,1,1,1,0,1,10,18.980296537602072,Very high,2.0247083542857145,1.0,471222889.0,1.0,7.361,471222889.0,1.0,471222889.0,1.0,7.361,471222889.0,471222889.0,471222889.0,1.0,1,11.0,184800426.6309524,874362803.0,0.7365079365079366,6.57404816017316,7.0,680289677.8571428,1274219009.0,1.0,165787.0,165787; 567562
404378,A Street Cat Named Bob,2016-11-04,103.0,en,8000000.0,17900000.0,5.5801,7.883,1586,Family; Drama,GB; US; LU,Iris Productions; Shooting Script Films; Prescience; Stage 6 Films,6938; 78727; 6901; 11341,761842.0,Bob The Cat Collection,Roger Spottiswoode,Luke Treadaway; Ruta Gedmintas; Joanne Froggatt; Anthony Stewart Head; Caroline Goodall; Beth Goddard; Darren Evans; Ruth Sheen; Nina Wadia; John Henshaw,103351; 141892; 130977; 34257; 6692; 1211881; 32266; 53367; 150469; 83816,2016,1.0,11,Fall,Family,2,3,4,1,0,1,10,15.894952224644102,Low,1.2375,0.0,,,,,0.0,,,,,,,,0,3.0,35064931.11111111,199850315.0,0.4333333333333333,6.617055555555556,11.0,19868515.8969697,161921515.0,0.4111111111111111,1724.0,1724
404733,Overdrive,2017-06-16,93.0,en,28210303.0,11247280.0,5.009,6.1,1022,Thriller; Action; Mystery,BE; FR; US; GB,uMedia; Kinology; Setient Pictures; Nexus Factory; Brandt/Haas Productions; Trinity Media Films; TF1 Films Production; Overdrive Productions; uFund,19037; 18626; 78821; 7561; 46352; 252022; 356; 128437; 22127,,,Antonio Negret,Scott Eastwood; Freddie Thorp; Ana de Armas; Gaia Weiss; Clemens Schick; Simon Abkarian; Moussa Maaskri; Frédéric Anscombre; Magne-Håvard Brekke; Abraham Belaga,928572; 1537784; 224513; 1165384; 213596; 10917; 20532; 1366205; 927769; 132069,2017,0.0,6,Summer,Thriller,3,4,9,0,1,0,10,17.15519785924057,High,-0.6013059483976475,0.0,,,,,0.0,,,,,,,,0,4.0,36999513.45,133782481.0,0.4333333333333333,6.175050000000001,28.0,24597192.30126262,469058574.0,0.3758333333333333,240735.0,240735
405775,The Wall,2017-05-12,90.0,en,3000000.0,4500000.0,6.437,6.407,1070,War; Thriller; Drama; Action,US,Big Indie Pictures; Amazon Studios; Picrow,6831; 20580; 20581,,,Doug Liman,Aaron Taylor-Johnson; John Cena; Laith Nakli,27428; 56446; 164465,2017,1.0,5,Spring,War,4,1,3,0,0,0,3,14.914123179965662,Low,0.5,2.0,198174104.5,1.0,7.048,370541256.0,0.0,,,,,,,,0,8.0,203586265.375,1405403694.0,0.9375,6.305312499999999,3.0,44871649.0,79000000.0,1.0,11694.0,11694
405882,Don't Kill It,2016-08-27,83.0,en,3500000.0,8196.0,6.3374,6.056,259,Action; Fantasy; Horror,US,Bottom Line Entertainment; Archstone Entertainment; Burning Sky Films,36685; 21139; 38159,,,Mike Mendez,Dolph Lundgren; James Chalke; Kristina Klebe; Billy Slaughter; Miles Doleac; Elissa Dowling; Michael Aaron Milligan; Michelle West; Jasi Cotton Lanier; Aaron McPherson,16644; 90117; 21321; 62784; 1371878; 83338; 1473957; 1783651; 97736; 583845,2016,0.0,8,Summer,Action,3,1,3,0,1,0,10,15.068273812173889,Low,-0.9976582857142856,0.0,,,,,0.0,,,,,,,,0,5.0,107387173.8,314975955.0,1.0,5.8757,0.0,,,,73409.0,73409
406429,League of Gods,2016-07-28,130.0,zh,38000000.0,43300000.0,5.8161,5.659,179,Action; Fantasy,CN; HK,China Star Entertainment; Huayi Brothers Pictures,3029; 3393,925184.0,League of Gods,Koan Hui,Jet Li; Fan Bingbing; Huang Xiaoming; Louis Koo; AngelaBaby; Jacky Heung; Tony Leung Ka-fai; Andy On Chi-Kit; Wen Zhang; Zu Feng,1336; 64439; 109434; 78875; 150899; 105423; 56861; 63585; 572084; 1161019,2016,1.0,7,Summer,Action,2,2,2,1,1,0,10,17.453096744006448,High,0.1394736842105263,0.0,,,,,0.0,,,,,,,,0,4.0,127892423.46875,553810228.0,0.7619047619047619,6.493458333333333,9.0,78482672.8888889,215637183.0,0.625,57833.0,57833
406563,Insidious: The Last Key,2018-01-03,103.0,en,10000000.0,172811971.0,36.8156,6.278,3260,Horror; Thriller,US,Stage 6 Films; Blumhouse Productions; Universal Pictures,11341; 3172; 33,228446.0,Insidious Collection,Adam Robitel,Lin Shaye; Leigh Whannell; Angus Sampson; Kirk Acevedo; Caitlin Gerard; Spencer Locke; Josh Stewart; Tessa Ferrer; Aleque Reid; Ava Kolker,7401; 2128; 59117; 55861; 1069630; 57192; 40039; 1096077; 1947163; 1508532,2018,1.0,1,Winter,Horror,2,1,3,1,0,0,10,16.118095750958314,Mid,16.2811971,0.0,,,,,3.0,127493708.0,1.0,6.6499999999999995,120453155.0,161921515.0,120453155.0,1.0,1,5.0,82716485.56428573,300228084.0,0.7999999999999999,5.987878571428571,100.0,110910183.10333334,1671537444.0,0.8408505154639175,1306608.0,1306608
406759,Moonfall,2022-02-02,131.0,en,146000000.0,67319703.0,12.9108,6.286,3776,Science Fiction; Adventure; Action,HK; GB; US,Centropolis Entertainment; Street Entertainment; Lionsgate; AGC Studios; Huayi Tencent Entertainment; Huayi Brothers International,347; 114885; 1632; 110799; 89488; 204641,,,Roland Emmerich,Halle Berry; Patrick Wilson; John Bradley; Charlie Plummer; Kelly Yu; Michael Peña; Carolina Bartczak; Zayn Maloney; Ava Weiss; Hazel Nugent,4587; 17178; 1010135; 1440574; 2225985; 454; 1447280; 3209967; 3209971; 3412752,2022,0.0,2,Winter,Science Fiction,3,3,6,0,0,0,10,18.79911718652193,Very high,-0.5389061438356164,4.0,184460939.75,0.75,6.328749999999999,389681935.0,0.0,,,,,,,,0,26.0,160861357.63553113,1152028393.0,0.8247549019607843,6.730515190691662,109.0,104679302.4087156,865011746.0,0.7797872340425532,6046.0,6046
